2025-04-27 17:20:23,079 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:29,788 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,877 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,954 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,206 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,405 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,559 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,591 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:07,873 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,198 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,291 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:47:48,940 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:48,941 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-27 17:47:54,950 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:54,951 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-29 19:45:51,469 - workout_manager - INFO - Added data point to workout 81: time=1.794s, power=23, distance=16.00m, calories=0
2025-04-29 19:45:52,492 - workout_manager - INFO - Added data point to workout 81: time=2.814s, power=25, distance=16.00m, calories=0
2025-04-29 19:45:53,453 - workout_manager - INFO - Added data point to workout 81: time=3.775s, power=25, distance=32.00m, calories=0
2025-04-29 19:45:54,532 - workout_manager - INFO - Added data point to workout 81: time=4.854s, power=25, distance=32.00m, calories=0
2025-04-29 19:45:55,432 - workout_manager - INFO - Added data point to workout 81: time=5.754s, power=28, distance=32.00m, calories=0
2025-04-29 19:45:56,460 - workout_manager - INFO - Added data point to workout 81: time=6.779s, power=28, distance=48.00m, calories=0
2025-04-29 19:45:57,416 - workout_manager - INFO - Added data point to workout 81: time=7.734s, power=31, distance=48.00m, calories=0
2025-04-29 19:45:58,427 - workout_manager - INFO - Added data point to workout 81: time=8.795s, power=33, distance=48.00m, calories=0
2025-04-29 19:45:59,420 - workout_manager - INFO - Added data point to workout 81: time=9.745s, power=36, distance=48.00m, calories=0
2025-04-29 19:46:00,481 - workout_manager - INFO - Added data point to workout 81: time=10.802s, power=36, distance=64.00m, calories=0
2025-04-29 19:46:01,432 - workout_manager - INFO - Added data point to workout 81: time=11.754s, power=36, distance=64.00m, calories=0
2025-04-29 19:46:02,425 - workout_manager - INFO - Added data point to workout 81: time=12.744s, power=36, distance=64.00m, calories=0
2025-04-29 19:46:03,471 - workout_manager - INFO - Added data point to workout 81: time=13.795s, power=36, distance=80.00m, calories=0
2025-04-29 19:46:04,438 - workout_manager - INFO - Added data point to workout 81: time=14.755s, power=36, distance=80.00m, calories=0
